ID;Year;Month;Country;Country Code;Agency;Organisation;Cluster;Item;Quantity;Province / Branch
CKFAO;2016;Oct;Cook Islands;CK;FAO;Government Agency;SHELTER;Shelter Tool Kit Standards (IFRC type);0;
CKFAO;2016;Oct;Cook Islands;CK;FAO;Government Agency;SHELTER;Shelter Kits -other;0;
CKFAO;2016;Oct;Cook Islands;CK;FAO;Government Agency;SHELTER;Lamp/Torch;0;
CKFAO;2016;Oct;Cook Islands;CK;FAO;Government Agency;SHELTER;Solar lanterns;0;
CKFAO;2016;Oct;Cook Islands;CK;FAO;Government Agency;SHELTER;Ropes;0;
CKFAO;2016;Oct;Cook Islands;CK;FAO;Government Agency;SHELTER;Kitchen sets - Standard (IFRC -Type A);0;
CKFAO;2016;Oct;Cook Islands;CK;FAO;Government Agency;SHELTER;Kitchen sets - other;0;
CKFAO;2016;Oct;Cook Islands;CK;FAO;Government Agency;SHELTER;Tent - standard 16m2 (To be defined);0;
CKFAO;2016;Oct;Cook Islands;CK;FAO;Government Agency;SHELTER;Tents - other;0;
CKFAO;2016;Oct;Cook Islands;CK;FAO;Government Agency;SHELTER;Storage Tents;0;
CKFAO;2016;Oct;Cook Islands;CK;FAO;Government Agency;SHELTER;Sleeping Mats;0;
CKFAO;2016;Oct;Cook Islands;CK;FAO;Government Agency;WATSAN;Water Bladder 5000L=>10000L;0;
CKFAO;2016;Oct;Cook Islands;CK;FAO;Government Agency;WATSAN;Water bladder 1500L => 4000L;0;
CKFAO;2016;Oct;Cook Islands;CK;FAO;Government Agency;WATSAN;Tap Stand;0;
CKFAO;2016;Oct;Cook Islands;CK;FAO;Government Agency;WATSAN;Water Purification Tablets 33mg;0;
CKFAO;2016;Oct;Cook Islands;CK;FAO;Government Agency;WATSAN;Water Purification Tablets 67mg;0;
CKFAO;2016;Oct;Cook Islands;CK;FAO;Government Agency;WATSAN;Jerry cans Standards (10L);0;
CKFAO;2016;Oct;Cook Islands;CK;FAO;Government Agency;WATSAN;Jerry Cans - other;0;
CKFAO;2016;Oct;Cook Islands;CK;FAO;Government Agency;WATSAN;Hygiene kits Standards (To be defined);0;
CKFAO;2016;Oct;Cook Islands;CK;FAO;Government Agency;WATSAN;Hygiene kits - Local/Other ;0;
CKFAO;2016;Oct;Cook Islands;CK;FAO;Government Agency;WATSAN;Oxfam type Bucket;0;
CKFAO;2016;Oct;Cook Islands;CK;FAO;Government Agency;WATSAN;Bucket - other;0;
CKFAO;2016;Oct;Cook Islands;CK;FAO;Government Agency;WATSAN;Soaps;0;
CKFAO;2016;Oct;Cook Islands;CK;FAO;Government Agency;WATSAN;Water Treatment Plants;0;
CKFAO;2016;Oct;Cook Islands;CK;FAO;Government Agency;WATSAN;Desalination Unit;0;
CKFAO;2016;Oct;Cook Islands;CK;FAO;Government Agency;HEALTH;Mosquito Nets Standards (To be defined);0;
CKFAO;2016;Oct;Cook Islands;CK;FAO;Government Agency;HEALTH;Mosquito Nets - other;0;
CKFAO;2016;Oct;Cook Islands;CK;FAO;Government Agency;HEALTH;Basic Unit IEHK ;0;
CKFAO;2016;Oct;Cook Islands;CK;FAO;Government Agency;ETC;Emergency Telecom kits;0;
CKFAO;2016;Oct;Cook Islands;CK;FAO;Government Agency;ETC;VHF Handsets and Programming Kit;0;
CKFAO;2016;Oct;Cook Islands;CK;FAO;Government Agency;ETC;Satellite Phones;0;
CKFAO;2016;Oct;Cook Islands;CK;FAO;Government Agency;OTHERS;Agriculture Tool Kits Standards (To be defined);0;
CKFAO;2016;Oct;Cook Islands;CK;FAO;Government Agency;OTHERS;Generators;0;
CKFAO;2016;Oct;Cook Islands;CK;FAO;Government Agency;OTHERS;School bags;0;
CKDFAT;2016;Oct;Cook Islands;CK;DFAT;Government Agency;SHELTER;Tarpaulins Standard  (6x4 meter - non branded);0;
CKDFAT;2016;Oct;Cook Islands;CK;DFAT;Government Agency;SHELTER;Tarpaulins- other;0;
CKDFAT;2016;Oct;Cook Islands;CK;DFAT;Government Agency;SHELTER;Plastic sheeting rolls;0;
CKDFAT;2016;Oct;Cook Islands;CK;DFAT;Government Agency;SHELTER;Blankets Standard (to be defined);0;
CKDFAT;2016;Oct;Cook Islands;CK;DFAT;Government Agency;SHELTER;Blankets - other;0;
CKDFAT;2016;Oct;Cook Islands;CK;DFAT;Government Agency;SHELTER;Chainsaw;0;
CKDFAT;2016;Oct;Cook Islands;CK;DFAT;Government Agency;SHELTER;Shelter Tool Kit Standards (IFRC type);0;
CKDFAT;2016;Oct;Cook Islands;CK;DFAT;Government Agency;SHELTER;Shelter Kits -other;0;
CKDFAT;2016;Oct;Cook Islands;CK;DFAT;Government Agency;SHELTER;Lamp/Torch;0;
CKDFAT;2016;Oct;Cook Islands;CK;DFAT;Government Agency;SHELTER;Solar lanterns;0;
CKDFAT;2016;Oct;Cook Islands;CK;DFAT;Government Agency;SHELTER;Ropes;0;
CKDFAT;2016;Oct;Cook Islands;CK;DFAT;Government Agency;SHELTER;Kitchen sets - Standard (IFRC -Type A);0;
CKDFAT;2016;Oct;Cook Islands;CK;DFAT;Government Agency;SHELTER;Kitchen sets - other;0;
CKDFAT;2016;Oct;Cook Islands;CK;DFAT;Government Agency;SHELTER;Tent - standard 16m2 (To be defined);0;
CKDFAT;2016;Oct;Cook Islands;CK;DFAT;Government Agency;SHELTER;Tents - other;0;
CKDFAT;2016;Oct;Cook Islands;CK;DFAT;Government Agency;SHELTER;Storage Tents;0;
CKDFAT;2016;Oct;Cook Islands;CK;DFAT;Government Agency;SHELTER;Sleeping Mats;0;
CKDFAT;2016;Oct;Cook Islands;CK;DFAT;Government Agency;WATSAN;Water Bladder 5000L=>10000L;0;
CKDFAT;2016;Oct;Cook Islands;CK;DFAT;Government Agency;WATSAN;Water bladder 1500L => 4000L;0;
CKDFAT;2016;Oct;Cook Islands;CK;DFAT;Government Agency;WATSAN;Tap Stand;0;
CKDFAT;2016;Oct;Cook Islands;CK;DFAT;Government Agency;WATSAN;Water Purification Tablets 33mg;0;
CKDFAT;2016;Oct;Cook Islands;CK;DFAT;Government Agency;WATSAN;Water Purification Tablets 67mg;0;
CKDFAT;2016;Oct;Cook Islands;CK;DFAT;Government Agency;WATSAN;Jerry cans Standards (10L);0;
CKDFAT;2016;Oct;Cook Islands;CK;DFAT;Government Agency;WATSAN;Jerry Cans - other;0;
CKDFAT;2016;Oct;Cook Islands;CK;DFAT;Government Agency;WATSAN;Hygiene kits Standards (To be defined);0;
CKDFAT;2016;Oct;Cook Islands;CK;DFAT;Government Agency;WATSAN;Hygiene kits - Local/Other ;0;
CKDFAT;2016;Oct;Cook Islands;CK;DFAT;Government Agency;WATSAN;Oxfam type Bucket;0;
CKDFAT;2016;Oct;Cook Islands;CK;DFAT;Government Agency;WATSAN;Bucket - other;0;
CKDFAT;2016;Oct;Cook Islands;CK;DFAT;Government Agency;WATSAN;Soaps;0;
CKDFAT;2016;Oct;Cook Islands;CK;DFAT;Government Agency;WATSAN;Water Treatment Plants;0;
CKDFAT;2016;Oct;Cook Islands;CK;DFAT;Government Agency;WATSAN;Desalination Unit;0;
CKDFAT;2016;Oct;Cook Islands;CK;DFAT;Government Agency;HEALTH;Mosquito Nets Standards (To be defined);0;
CKDFAT;2016;Oct;Cook Islands;CK;DFAT;Government Agency;HEALTH;Mosquito Nets - other;0;
CKDFAT;2016;Oct;Cook Islands;CK;DFAT;Government Agency;HEALTH;Basic Unit IEHK ;0;
CKDFAT;2016;Oct;Cook Islands;CK;DFAT;Government Agency;ETC;Emergency Telecom kits;0;
CKDFAT;2016;Oct;Cook Islands;CK;DFAT;Government Agency;ETC;VHF Handsets and Programming Kit;0;
CKDFAT;2016;Oct;Cook Islands;CK;DFAT;Government Agency;ETC;Satellite Phones;0;
CKDFAT;2016;Oct;Cook Islands;CK;DFAT;Government Agency;OTHERS;Agriculture Tool Kits Standards (To be defined);0;
CKDFAT;2016;Oct;Cook Islands;CK;DFAT;Government Agency;OTHERS;Generators;0;
CKDFAT;2016;Oct;Cook Islands;CK;DFAT;Government Agency;OTHERS;School bags;0;
CKCook Islands Red Cross;2016;Oct;Cook Islands;CK;Cook Islands Red Cross;RCRC;SHELTER;Tarpaulins Standard  (6x4 meter - non branded);317;
CKCook Islands Red Cross;2016;Oct;Cook Islands;CK;Cook Islands Red Cross;RCRC;SHELTER;Tarpaulins- other;1448;
CKCook Islands Red Cross;2016;Oct;Cook Islands;CK;Cook Islands Red Cross;RCRC;SHELTER;Plastic sheeting rolls;0;
CKCook Islands Red Cross;2016;Oct;Cook Islands;CK;Cook Islands Red Cross;RCRC;SHELTER;Blankets Standard (to be defined);635;
CKCook Islands Red Cross;2016;Oct;Cook Islands;CK;Cook Islands Red Cross;RCRC;SHELTER;Blankets - other;100;
CKCook Islands Red Cross;2016;Oct;Cook Islands;CK;Cook Islands Red Cross;RCRC;SHELTER;Chainsaw;0;
CKCook Islands Red Cross;2016;Oct;Cook Islands;CK;Cook Islands Red Cross;RCRC;SHELTER;Shelter Tool Kit Standards (IFRC type);325;
CKCook Islands Red Cross;2016;Oct;Cook Islands;CK;Cook Islands Red Cross;RCRC;SHELTER;Shelter Kits -other;0;
CKCook Islands Red Cross;2016;Oct;Cook Islands;CK;Cook Islands Red Cross;RCRC;SHELTER;Lamp/Torch;129;
CKCook Islands Red Cross;2016;Oct;Cook Islands;CK;Cook Islands Red Cross;RCRC;SHELTER;Solar lanterns;0;
CKCook Islands Red Cross;2016;Oct;Cook Islands;CK;Cook Islands Red Cross;RCRC;SHELTER;Ropes;51;
CKCook Islands Red Cross;2016;Oct;Cook Islands;CK;Cook Islands Red Cross;RCRC;SHELTER;Kitchen sets - Standard (IFRC -Type A);286;
CKCook Islands Red Cross;2016;Oct;Cook Islands;CK;Cook Islands Red Cross;RCRC;SHELTER;Kitchen sets - other;0;
CKCook Islands Red Cross;2016;Oct;Cook Islands;CK;Cook Islands Red Cross;RCRC;SHELTER;Tent - standard 16m2 (To be defined);0;
CKCook Islands Red Cross;2016;Oct;Cook Islands;CK;Cook Islands Red Cross;RCRC;SHELTER;Tents - other;0;
CKCook Islands Red Cross;2016;Oct;Cook Islands;CK;Cook Islands Red Cross;RCRC;SHELTER;Storage Tents;0;
CKCook Islands Red Cross;2016;Oct;Cook Islands;CK;Cook Islands Red Cross;RCRC;SHELTER;Sleeping Mats;0;
CKCook Islands Red Cross;2016;Oct;Cook Islands;CK;Cook Islands Red Cross;RCRC;WATSAN;Water Bladder 5000L=>10000L;0;
CKCook Islands Red Cross;2016;Oct;Cook Islands;CK;Cook Islands Red Cross;RCRC;WATSAN;Water bladder 1500L => 4000L;0;
CKCook Islands Red Cross;2016;Oct;Cook Islands;CK;Cook Islands Red Cross;RCRC;WATSAN;Tap Stand;0;
CKCook Islands Red Cross;2016;Oct;Cook Islands;CK;Cook Islands Red Cross;RCRC;WATSAN;Water Purification Tablets 33mg;0;
CKCook Islands Red Cross;2016;Oct;Cook Islands;CK;Cook Islands Red Cross;RCRC;WATSAN;Water Purification Tablets 67mg;0;
CKCook Islands Red Cross;2016;Oct;Cook Islands;CK;Cook Islands Red Cross;RCRC;WATSAN;Jerry cans Standards (10L);898;
CKCook Islands Red Cross;2016;Oct;Cook Islands;CK;Cook Islands Red Cross;RCRC;WATSAN;Jerry Cans - other;1437;
CKCook Islands Red Cross;2016;Oct;Cook Islands;CK;Cook Islands Red Cross;RCRC;WATSAN;Hygiene kits Standards (To be defined);330;
CKCook Islands Red Cross;2016;Oct;Cook Islands;CK;Cook Islands Red Cross;RCRC;WATSAN;Hygiene kits - Local/Other ;2090;
CKCook Islands Red Cross;2016;Oct;Cook Islands;CK;Cook Islands Red Cross;RCRC;WATSAN;Oxfam type Bucket;0;
CKCook Islands Red Cross;2016;Oct;Cook Islands;CK;Cook Islands Red Cross;RCRC;WATSAN;Bucket - other;14;
CKCook Islands Red Cross;2016;Oct;Cook Islands;CK;Cook Islands Red Cross;RCRC;WATSAN;Soaps;0;
CKCook Islands Red Cross;2016;Oct;Cook Islands;CK;Cook Islands Red Cross;RCRC;WATSAN;Water Treatment Plants;1;
CKCook Islands Red Cross;2016;Oct;Cook Islands;CK;Cook Islands Red Cross;RCRC;WATSAN;Desalination Unit;0;
CKCook Islands Red Cross;2016;Oct;Cook Islands;CK;Cook Islands Red Cross;RCRC;HEALTH;Mosquito Nets Standards (To be defined);95;
CKCook Islands Red Cross;2016;Oct;Cook Islands;CK;Cook Islands Red Cross;RCRC;HEALTH;Mosquito Nets - other;0;
CKCook Islands Red Cross;2016;Oct;Cook Islands;CK;Cook Islands Red Cross;RCRC;HEALTH;Basic Unit IEHK ;0;
CKCook Islands Red Cross;2016;Oct;Cook Islands;CK;Cook Islands Red Cross;RCRC;ETC;Emergency Telecom kits;0;
CKCook Islands Red Cross;2016;Oct;Cook Islands;CK;Cook Islands Red Cross;RCRC;ETC;VHF Handsets and Programming Kit;0;
CKCook Islands Red Cross;2016;Oct;Cook Islands;CK;Cook Islands Red Cross;RCRC;ETC;Satellite Phones;0;
CKCook Islands Red Cross;2016;Oct;Cook Islands;CK;Cook Islands Red Cross;RCRC;OTHERS;Agriculture Tool Kits Standards (To be defined);0;
CKCook Islands Red Cross;2016;Oct;Cook Islands;CK;Cook Islands Red Cross;RCRC;OTHERS;Generators;0;
CKCook Islands Red Cross;2016;Oct;Cook Islands;CK;Cook Islands Red Cross;RCRC;OTHERS;School bags;0;
CKIOM;2016;Oct;Cook Islands;CK;IOM;Government Agency;SHELTER;Tarpaulins Standard  (6x4 meter - non branded);0;
CKIOM;2016;Oct;Cook Islands;CK;IOM;Government Agency;SHELTER;Tarpaulins- other;0;
CKIOM;2016;Oct;Cook Islands;CK;IOM;Government Agency;SHELTER;Plastic sheeting rolls;0;
CKIOM;2016;Oct;Cook Islands;CK;IOM;Government Agency;SHELTER;Blankets Standard (to be defined);0;
CKIOM;2016;Oct;Cook Islands;CK;IOM;Government Agency;SHELTER;Blankets - other;0;
CKIOM;2016;Oct;Cook Islands;CK;IOM;Government Agency;SHELTER;Chainsaw;0;
CKIOM;2016;Oct;Cook Islands;CK;IOM;Government Agency;SHELTER;Shelter Tool Kit Standards (IFRC type);0;
CKIOM;2016;Oct;Cook Islands;CK;IOM;Government Agency;SHELTER;Shelter Kits -other;0;
CKIOM;2016;Oct;Cook Islands;CK;IOM;Government Agency;SHELTER;Lamp/Torch;0;
CKIOM;2016;Oct;Cook Islands;CK;IOM;Government Agency;SHELTER;Solar lanterns;0;
CKIOM;2016;Oct;Cook Islands;CK;IOM;Government Agency;SHELTER;Ropes;0;
CKIOM;2016;Oct;Cook Islands;CK;IOM;Government Agency;SHELTER;Kitchen sets - Standard (IFRC -Type A);0;
CKIOM;2016;Oct;Cook Islands;CK;IOM;Government Agency;SHELTER;Kitchen sets - other;0;
CKIOM;2016;Oct;Cook Islands;CK;IOM;Government Agency;SHELTER;Tent - standard 16m2 (To be defined);0;
CKIOM;2016;Oct;Cook Islands;CK;IOM;Government Agency;SHELTER;Tents - other;0;
CKIOM;2016;Oct;Cook Islands;CK;IOM;Government Agency;SHELTER;Storage Tents;0;
CKIOM;2016;Oct;Cook Islands;CK;IOM;Government Agency;SHELTER;Sleeping Mats;0;
CKIOM;2016;Oct;Cook Islands;CK;IOM;Government Agency;WATSAN;Water Bladder 5000L=>10000L;0;
CKIOM;2016;Oct;Cook Islands;CK;IOM;Government Agency;WATSAN;Water bladder 1500L => 4000L;0;
CKIOM;2016;Oct;Cook Islands;CK;IOM;Government Agency;WATSAN;Tap Stand;0;
CKIOM;2016;Oct;Cook Islands;CK;IOM;Government Agency;WATSAN;Water Purification Tablets 33mg;0;
CKIOM;2016;Oct;Cook Islands;CK;IOM;Government Agency;WATSAN;Water Purification Tablets 67mg;0;
CKIOM;2016;Oct;Cook Islands;CK;IOM;Government Agency;WATSAN;Jerry cans Standards (10L);0;
CKIOM;2016;Oct;Cook Islands;CK;IOM;Government Agency;WATSAN;Jerry Cans - other;0;
CKIOM;2016;Oct;Cook Islands;CK;IOM;Government Agency;WATSAN;Hygiene kits Standards (To be defined);0;
CKIOM;2016;Oct;Cook Islands;CK;IOM;Government Agency;WATSAN;Hygiene kits - Local/Other ;0;
CKIOM;2016;Oct;Cook Islands;CK;IOM;Government Agency;WATSAN;Oxfam type Bucket;0;
CKIOM;2016;Oct;Cook Islands;CK;IOM;Government Agency;WATSAN;Bucket - other;0;
CKIOM;2016;Oct;Cook Islands;CK;IOM;Government Agency;WATSAN;Soaps;0;
CKIOM;2016;Oct;Cook Islands;CK;IOM;Government Agency;WATSAN;Water Treatment Plants;0;
CKIOM;2016;Oct;Cook Islands;CK;IOM;Government Agency;WATSAN;Desalination Unit;0;
CKIOM;2016;Oct;Cook Islands;CK;IOM;Government Agency;HEALTH;Mosquito Nets Standards (To be defined);0;
CKIOM;2016;Oct;Cook Islands;CK;IOM;Government Agency;HEALTH;Mosquito Nets - other;0;
CKIOM;2016;Oct;Cook Islands;CK;IOM;Government Agency;HEALTH;Basic Unit IEHK ;0;
CKIOM;2016;Oct;Cook Islands;CK;IOM;Government Agency;ETC;Emergency Telecom kits;0;
CKIOM;2016;Oct;Cook Islands;CK;IOM;Government Agency;ETC;VHF Handsets and Programming Kit;0;
CKIOM;2016;Oct;Cook Islands;CK;IOM;Government Agency;ETC;Satellite Phones;0;
CKIOM;2016;Oct;Cook Islands;CK;IOM;Government Agency;OTHERS;Agriculture Tool Kits Standards (To be defined);0;
CKIOM;2016;Oct;Cook Islands;CK;IOM;Government Agency;OTHERS;Generators;0;
CKIOM;2016;Oct;Cook Islands;CK;IOM;Government Agency;OTHERS;School bags;0;
CKNDMO;2016;Oct;Cook Islands;CK;NDMO;Government Agency;SHELTER;Tarpaulins Standard  (6x4 meter - non branded);0;
CKNDMO;2016;Oct;Cook Islands;CK;NDMO;Government Agency;SHELTER;Tarpaulins- other;0;
CKNDMO;2016;Oct;Cook Islands;CK;NDMO;Government Agency;SHELTER;Plastic sheeting rolls;0;
CKNDMO;2016;Oct;Cook Islands;CK;NDMO;Government Agency;SHELTER;Blankets Standard (to be defined);0;
CKNDMO;2016;Oct;Cook Islands;CK;NDMO;Government Agency;SHELTER;Blankets - other;0;
CKNDMO;2016;Oct;Cook Islands;CK;NDMO;Government Agency;SHELTER;Chainsaw;0;
CKNDMO;2016;Oct;Cook Islands;CK;NDMO;Government Agency;SHELTER;Shelter Tool Kit Standards (IFRC type);0;
CKNDMO;2016;Oct;Cook Islands;CK;NDMO;Government Agency;SHELTER;Shelter Kits -other;0;
CKNDMO;2016;Oct;Cook Islands;CK;NDMO;Government Agency;SHELTER;Lamp/Torch;0;
CKNDMO;2016;Oct;Cook Islands;CK;NDMO;Government Agency;SHELTER;Solar lanterns;0;
CKNDMO;2016;Oct;Cook Islands;CK;NDMO;Government Agency;SHELTER;Ropes;0;
CKNDMO;2016;Oct;Cook Islands;CK;NDMO;Government Agency;SHELTER;Kitchen sets - Standard (IFRC -Type A);0;
CKNDMO;2016;Oct;Cook Islands;CK;NDMO;Government Agency;SHELTER;Kitchen sets - other;0;
CKNDMO;2016;Oct;Cook Islands;CK;NDMO;Government Agency;SHELTER;Tent - standard 16m2 (To be defined);0;
CKNDMO;2016;Oct;Cook Islands;CK;NDMO;Government Agency;SHELTER;Tents - other;0;
CKNDMO;2016;Oct;Cook Islands;CK;NDMO;Government Agency;SHELTER;Storage Tents;0;
CKNDMO;2016;Oct;Cook Islands;CK;NDMO;Government Agency;SHELTER;Sleeping Mats;0;
CKNDMO;2016;Oct;Cook Islands;CK;NDMO;Government Agency;WATSAN;Water Bladder 5000L=>10000L;0;
CKNDMO;2016;Oct;Cook Islands;CK;NDMO;Government Agency;WATSAN;Water bladder 1500L => 4000L;0;
CKNDMO;2016;Oct;Cook Islands;CK;NDMO;Government Agency;WATSAN;Tap Stand;0;
CKNDMO;2016;Oct;Cook Islands;CK;NDMO;Government Agency;WATSAN;Water Purification Tablets 33mg;0;
CKNDMO;2016;Oct;Cook Islands;CK;NDMO;Government Agency;WATSAN;Water Purification Tablets 67mg;0;
CKNDMO;2016;Oct;Cook Islands;CK;NDMO;Government Agency;WATSAN;Jerry cans Standards (10L);0;
CKNDMO;2016;Oct;Cook Islands;CK;NDMO;Government Agency;WATSAN;Jerry Cans - other;0;
CKNDMO;2016;Oct;Cook Islands;CK;NDMO;Government Agency;WATSAN;Hygiene kits Standards (To be defined);0;
CKNDMO;2016;Oct;Cook Islands;CK;NDMO;Government Agency;WATSAN;Hygiene kits - Local/Other ;0;
CKNDMO;2016;Oct;Cook Islands;CK;NDMO;Government Agency;WATSAN;Oxfam type Bucket;0;
CKNDMO;2016;Oct;Cook Islands;CK;NDMO;Government Agency;WATSAN;Bucket - other;0;
CKNDMO;2016;Oct;Cook Islands;CK;NDMO;Government Agency;WATSAN;Soaps;0;
CKNDMO;2016;Oct;Cook Islands;CK;NDMO;Government Agency;WATSAN;Water Treatment Plants;0;
CKNDMO;2016;Oct;Cook Islands;CK;NDMO;Government Agency;WATSAN;Desalination Unit;0;
CKNDMO;2016;Oct;Cook Islands;CK;NDMO;Government Agency;HEALTH;Mosquito Nets Standards (To be defined);0;
CKNDMO;2016;Oct;Cook Islands;CK;NDMO;Government Agency;HEALTH;Mosquito Nets - other;0;
CKNDMO;2016;Oct;Cook Islands;CK;NDMO;Government Agency;HEALTH;Basic Unit IEHK ;0;
CKNDMO;2016;Oct;Cook Islands;CK;NDMO;Government Agency;ETC;Emergency Telecom kits;0;
CKNDMO;2016;Oct;Cook Islands;CK;NDMO;Government Agency;ETC;VHF Handsets and Programming Kit;0;
CKNDMO;2016;Oct;Cook Islands;CK;NDMO;Government Agency;ETC;Satellite Phones;0;
CKNDMO;2016;Oct;Cook Islands;CK;NDMO;Government Agency;OTHERS;Agriculture Tool Kits Standards (To be defined);0;
CKNDMO;2016;Oct;Cook Islands;CK;NDMO;Government Agency;OTHERS;Generators;0;
CKNDMO;2016;Oct;Cook Islands;CK;NDMO;Government Agency;OTHERS;School bags;0;
CKMFAT;2016;Oct;Cook Islands;CK;MFAT;Government Agency;SHELTER;Tarpaulins Standard  (6x4 meter - non branded);0;
CKMFAT;2016;Oct;Cook Islands;CK;MFAT;Government Agency;SHELTER;Tarpaulins- other;0;
CKMFAT;2016;Oct;Cook Islands;CK;MFAT;Government Agency;SHELTER;Plastic sheeting rolls;0;
CKMFAT;2016;Oct;Cook Islands;CK;MFAT;Government Agency;SHELTER;Blankets Standard (to be defined);0;
CKMFAT;2016;Oct;Cook Islands;CK;MFAT;Government Agency;SHELTER;Blankets - other;0;
CKMFAT;2016;Oct;Cook Islands;CK;MFAT;Government Agency;SHELTER;Chainsaw;0;
CKMFAT;2016;Oct;Cook Islands;CK;MFAT;Government Agency;SHELTER;Shelter Tool Kit Standards (IFRC type);0;
CKMFAT;2016;Oct;Cook Islands;CK;MFAT;Government Agency;SHELTER;Shelter Kits -other;0;
CKMFAT;2016;Oct;Cook Islands;CK;MFAT;Government Agency;SHELTER;Lamp/Torch;0;
CKMFAT;2016;Oct;Cook Islands;CK;MFAT;Government Agency;SHELTER;Solar lanterns;0;
CKMFAT;2016;Oct;Cook Islands;CK;MFAT;Government Agency;SHELTER;Ropes;0;
CKMFAT;2016;Oct;Cook Islands;CK;MFAT;Government Agency;SHELTER;Kitchen sets - Standard (IFRC -Type A);0;
CKMFAT;2016;Oct;Cook Islands;CK;MFAT;Government Agency;SHELTER;Kitchen sets - other;0;
CKMFAT;2016;Oct;Cook Islands;CK;MFAT;Government Agency;SHELTER;Tent - standard 16m2 (To be defined);0;
CKMFAT;2016;Oct;Cook Islands;CK;MFAT;Government Agency;SHELTER;Tents - other;0;
CKMFAT;2016;Oct;Cook Islands;CK;MFAT;Government Agency;SHELTER;Storage Tents;0;
CKMFAT;2016;Oct;Cook Islands;CK;MFAT;Government Agency;SHELTER;Sleeping Mats;0;
CKMFAT;2016;Oct;Cook Islands;CK;MFAT;Government Agency;WATSAN;Water Bladder 5000L=>10000L;0;
CKMFAT;2016;Oct;Cook Islands;CK;MFAT;Government Agency;WATSAN;Water bladder 1500L => 4000L;0;
CKMFAT;2016;Oct;Cook Islands;CK;MFAT;Government Agency;WATSAN;Tap Stand;0;
CKMFAT;2016;Oct;Cook Islands;CK;MFAT;Government Agency;WATSAN;Water Purification Tablets 33mg;0;
CKMFAT;2016;Oct;Cook Islands;CK;MFAT;Government Agency;WATSAN;Water Purification Tablets 67mg;0;
CKMFAT;2016;Oct;Cook Islands;CK;MFAT;Government Agency;WATSAN;Jerry cans Standards (10L);0;
CKMFAT;2016;Oct;Cook Islands;CK;MFAT;Government Agency;WATSAN;Jerry Cans - other;0;
CKMFAT;2016;Oct;Cook Islands;CK;MFAT;Government Agency;WATSAN;Hygiene kits Standards (To be defined);0;
CKMFAT;2016;Oct;Cook Islands;CK;MFAT;Government Agency;WATSAN;Hygiene kits - Local/Other ;0;
CKMFAT;2016;Oct;Cook Islands;CK;MFAT;Government Agency;WATSAN;Oxfam type Bucket;0;
CKMFAT;2016;Oct;Cook Islands;CK;MFAT;Government Agency;WATSAN;Bucket - other;0;
CKMFAT;2016;Oct;Cook Islands;CK;MFAT;Government Agency;WATSAN;Soaps;0;
CKMFAT;2016;Oct;Cook Islands;CK;MFAT;Government Agency;WATSAN;Water Treatment Plants;0;
CKMFAT;2016;Oct;Cook Islands;CK;MFAT;Government Agency;WATSAN;Desalination Unit;0;
CKMFAT;2016;Oct;Cook Islands;CK;MFAT;Government Agency;HEALTH;Mosquito Nets Standards (To be defined);0;
CKMFAT;2016;Oct;Cook Islands;CK;MFAT;Government Agency;HEALTH;Mosquito Nets - other;0;
CKMFAT;2016;Oct;Cook Islands;CK;MFAT;Government Agency;HEALTH;Basic Unit IEHK ;0;
CKMFAT;2016;Oct;Cook Islands;CK;MFAT;Government Agency;ETC;Emergency Telecom kits;0;
CKMFAT;2016;Oct;Cook Islands;CK;MFAT;Government Agency;ETC;VHF Handsets and Programming Kit;0;
CKMFAT;2016;Oct;Cook Islands;CK;MFAT;Government Agency;ETC;Satellite Phones;0;
CKMFAT;2016;Oct;Cook Islands;CK;MFAT;Government Agency;OTHERS;Agriculture Tool Kits Standards (To be defined);0;
CKMFAT;2016;Oct;Cook Islands;CK;MFAT;Government Agency;OTHERS;Generators;0;
CKMFAT;2016;Oct;Cook Islands;CK;MFAT;Government Agency;OTHERS;School bags;0;
CKOXFAM;2016;Oct;Cook Islands;CK;OXFAM;INGO;SHELTER;Tarpaulins Standard  (6x4 meter - non branded);0;
CKOXFAM;2016;Oct;Cook Islands;CK;OXFAM;INGO;SHELTER;Tarpaulins- other;0;
CKOXFAM;2016;Oct;Cook Islands;CK;OXFAM;INGO;SHELTER;Plastic sheeting rolls;0;
CKOXFAM;2016;Oct;Cook Islands;CK;OXFAM;INGO;SHELTER;Blankets Standard (to be defined);0;
CKOXFAM;2016;Oct;Cook Islands;CK;OXFAM;INGO;SHELTER;Blankets - other;0;
CKOXFAM;2016;Oct;Cook Islands;CK;OXFAM;INGO;SHELTER;Chainsaw;0;
CKOXFAM;2016;Oct;Cook Islands;CK;OXFAM;INGO;SHELTER;Shelter Tool Kit Standards (IFRC type);0;
CKOXFAM;2016;Oct;Cook Islands;CK;OXFAM;INGO;SHELTER;Shelter Kits -other;0;
CKOXFAM;2016;Oct;Cook Islands;CK;OXFAM;INGO;SHELTER;Lamp/Torch;0;
CKOXFAM;2016;Oct;Cook Islands;CK;OXFAM;INGO;SHELTER;Solar lanterns;0;
CKOXFAM;2016;Oct;Cook Islands;CK;OXFAM;INGO;SHELTER;Ropes;0;
CKOXFAM;2016;Oct;Cook Islands;CK;OXFAM;INGO;SHELTER;Kitchen sets - Standard (IFRC -Type A);0;
